lake_comid,meandepth,lakevolume,maxdepth,meandused,meandcode,lakearea
7711380,3.026184894,194089.5177,8.248178106,3.026184894,4,64136.7027444
7711402,2.537850034,201862.2408,5.178004758,2.537850034,4,79540.6531599
7711212,6.449008085,2358020.156,16.24339546,6.449008085,4,365640.734633
7711242,2.631022063,38657.30335,5.797908115,2.631022063,4,14692.8830423
7711266,1.54009892,24429.92985,3.771024101,1.54009892,4,15862.5713432
7711326,0,0,0,0.45,13,3955.2767539
7711366,2.119599455,358211.385,5.367863396,2.119599455,4,168999.552466
7711062,3.697427629,715784.0066,8.635895505,3.697427629,4,193589.757413
7715088,2.662348985,238484.593,5.686809033,2.662348985,4,89576.760753
7715720,-9998,-9998,-9998,-9998,0,-9998
7715850,0.097009304,10304.33692,0.195658782,0.097009304,4,106220.088964
7730731,1.742069283,17186.57592,3.773607569,1.742069283,4,9865.60460186
7730885,1.034035211,83959.40574,1.674231944,1.034035211,4,81195.8885589
7715132,0.796316736,8034.978474,1.25047803,0.796316736,4,10090.1781366
7715138,1.899326284,35445.85198,3.867890739,1.899326284,4,18662.3315762
7715212,0,0,0,0.45,13,5144.3816899
7715214,4.987322696,781308.9028,12.69963081,4.987322696,4,156658.896376
6143899,0.490294022,5647.270105,0.876743602,0.490294022,4,11518.1296756
6143947,1.639933027,80245.22273,4.428812663,1.639933027,4,48932.0129968
6147977,0.783620359,9110.680278,1.387623811,0.783620359,4,11626.3962908
6148079,2.038387138,441703.5085,4.345690014,2.038387138,4,216692.608554
6148087,4.288617041,501681.5989,8.819015523,4.288617041,4,116979.813842
6148151,0.866585227,27425.19609,2.172579827,0.866585227,4,31647.434488
6148211,0.488298634,18836.27277,1.230094748,0.488298634,4,38575.3092874
6148215,0.41698716,68713.02874,0.900544183,0.41698716,4,164784.508389
6148233,1.563471257,506434.9002,3.910428643,1.563471257,4,323916.974041
6148261,0.696640601,11331.03288,1.526095142,0.696640601,4,16265.2484152
6176352,1.356797164,50839.46963,3.532085567,1.356797164,4,37470.2093366
6176370,0.811512861,32975.87749,1.991829265,0.811512861,4,40635.0674036
6176460,0.50303279,25498.80271,1.30422417,0.50303279,4,50690.1404684
6176462,10.67325787,43885153.95,33.55358231,10.67325787,4,4111692.13577
6176470,0.518089809,7337.098876,1.027828675,0.518089809,4,14161.8250797
6176476,5.113735636,597212.0102,9.894069694,5.113735636,4,116785.884847
6176482,-9998,-9998,-9998,-9998,0,-9998
6176484,1.386558705,44737.15938,3.053998875,1.386558705,4,32264.8824059
6176490,1.823593178,386521.9423,4.393817581,1.823593178,4,211956.224316
6176494,-9998,-9998,-9998,-9998,0,-9998
6176512,1.176956476,17912.93873,2.315702803,1.176956476,4,15219.7133083
6176522,0.668530564,17160.90657,1.350193599,0.668530564,4,25669.6004406
6176524,0.852384916,16932.54115,1.855028799,0.852384916,4,19864.8951747
6176528,0.771223241,21603.6898,2.097969997,0.771223241,4,28012.2449418
6176534,1.359783243,34559.64762,3.299709544,1.359783243,4,25415.5509259
6176536,1.910078434,281136.1204,4.206428985,1.910078434,4,147185.646762
6173912,0.433759474,21289.50195,0.89167206,0.433759474,4,49081.3493207
6174022,0.904090086,104605.8581,1.937332448,0.904090086,4,115702.916558
6174036,1.505373514,45622.57905,2.32377467,1.505373514,4,30306.4765031
6174046,4.295944712,927874.3692,9.440027114,4.295944712,4,215988.43753
6174146,3.876604977,366111.9531,7.722854031,3.876604977,4,94441.3814753
6174194,7.090684588,1005237.404,13.06379524,7.090684588,4,141768.738992
6174310,5.405459313,997349.4198,12.79474906,5.405459313,4,184507.814192
7730951,1.162359006,15195.04631,2.465068049,1.162359006,4,13072.5906237
7730959,0.29163383,3389.182911,0.460697588,0.29163383,4,11621.3762608
7730961,0.489269473,20346.71448,1.246481353,0.489269473,4,41585.906863
7730963,6.470507248,5472335.42,18.21674542,6.470507248,4,845735.075248
7730967,0.32832424,12055.71242,0.779604768,0.32832424,4,36718.9133158
7730969,1.003511336,25085.38696,2.45405779,1.003511336,4,24997.6003396
7730973,1.004722544,12607.08346,2.207923387,1.004722544,4,12547.8236352
7730979,1.701842562,36948.9456,3.98392953,1.701842562,4,21711.1440605
7730981,0.992490245,63158.73729,2.462516611,0.992490245,4,63636.6246882
7730983,0.265881643,2961.921294,0.510737741,0.265881643,4,11139.9971922
7730997,1.334697041,19680.87646,3.017634507,1.334697041,4,14745.5766283
7731001,-9998,-9998,-9998,-9998,0,-9998
7731003,0.888377453,8404.561456,2.064209147,0.888377453,4,9460.56756546
7731023,0.337973954,3051.891646,0.635910526,0.337973954,4,9029.95301466
7731025,1.666227096,36713.88531,3.666237351,1.666227096,4,22034.1429937
7731027,0.401294554,3284.455416,0.749459928,0.401294554,4,8184.64175299
7731033,2.708369807,240082.3697,5.323944902,2.708369807,4,88644.6138495
7731035,-9998,-9998,-9998,-9998,0,-9998
7731037,0.48735321,16444.74211,1.183200773,0.48735321,4,33742.9553011
7731047,-9998,-9998,-9998,-9998,0,-9998
7731053,1.821999673,31612.25657,4.042471836,1.821999673,4,17350.3027688
7731055,6.660194943,1016573.174,14.12582858,6.660194943,4,152634.156382
7731065,1.498775217,54204.63768,3.193047242,1.498775217,4,36165.9498811
7731069,0.457311447,13073.904990000001,1.1161063980000001,0.457311447,4,28588.6249974
7731075,0.583399388,13425.82209,1.348915756,0.583399388,4,23013.0863183
7731077,1.011461822,426331.1673,2.724777132,1.011461822,4,421499.981551
7731093,-9998,-9998,-9998,-9998,0,-9998
7731097,1.848559433,75738.21559,4.519221081,1.848559433,4,40971.4807941
7731099,2.438547109,955270.705,5.920026941,2.438547109,4,391737.679634
7731101,0.668414588,11491.61694,1.519512524,0.668414588,4,17192.3495245
7731103,0.226274138,2559.230094,0.490987323,0.226274138,4,11310.3113348
7731107,0.767970542,17456.29172,1.929671483,0.767970542,4,22730.416
7731111,0.647557896,40557.90971,1.228310378,0.647557896,4,62632.106429
7731115,0.652068934,6311.729695,1.395371869,0.652068934,4,9679.55306851
7731121,0.202603167,2358.472161,0.363443282,0.202603167,4,11640.8382484
7731125,-9998,-9998,-9998,-9998,0,-9998
7731131,0.186157286,1840.046968,0.38869939,0.186157286,4,9884.3679837
7731141,0.329654659,4462.995351,0.700027261,0.329654659,4,13538.3996687
7730509,2.609594139,163335.0266,5.962122022,2.609594139,4,62590.1983767
7730511,2.053772962,101853.0804,5.640423148,2.053772962,4,49593.1555793
7730515,1.722940851,100728.876,3.25299756,1.722940851,4,58463.3374307
7730523,0.523261571,10068.13214,1.173232754,0.523261571,4,19241.1104447
7730527,0.832953558,18350.81935,1.668320614,0.832953558,4,22031.0039463
7730529,0.971546222,8262.005022,1.902631206,0.971546222,4,8503.97475787
7730531,1.145717011,18550.40591,2.28480821,1.145717011,4,16191.0816448
7730533,1.182280328,35366.43961,2.778665906,1.182280328,4,29913.7378649
7730543,0.394952988,4571.47591,0.812901191,0.394952988,4,11574.7375297
7730545,0,0,0,0.45,13,7836.13746903
7730647,2.949304371,694405.1475,6.364314878,2.949304371,4,235447.081147
7730649,0,0,0,0.45,13,4678.71725428
7730653,0.633831344,29162.544,1.491327927,0.633831344,4,46009.9310642
7730655,1.497313901,375319.0401,3.743509801,1.497313901,4,250661.556962
7730659,0.860076606,12700.89655,1.871904823,0.860076606,4,14767.1737696
7730661,0,0,0,0.45,13,6595.0713808
7730665,1.002034141,15566.85208,2.324355784,1.002034141,4,15535.2466418
7730667,0.581177568,36122.72413,1.242781214,0.581177568,4,62154.3662523
7730671,1.050685592,19850.5142,1.864459815,1.050685592,4,18892.914311
7730675,2.017705248,360942.8467,4.96611476,2.017705248,4,178887.799382
7730679,0.559371001,6412.343435,1.138164708,0.559371001,4,11463.4900748
7730685,0.682565242,9514.251567,1.385143318,0.682565242,4,13938.959995
7730687,0.917802086,14729.48001,1.753675913,0.917802086,4,16048.6445001
7730689,0.526831854,5070.250225,1.020579206,0.526831854,4,9624.04342337
7730691,0.576355051,6767.539215,1.397724236,0.576355051,4,11741.9589633
7730693,0.887878191,14374.49721,1.842232139,0.887878191,4,16189.716827
7730695,0,0,0,0.45,13,5099.2989189
7730703,5.307546254,9019274.169,15.28211008,5.307546254,4,1699330.22047
6179522,0.705954883,9444.653237,1.562349238,0.705954883,4,13378.5521008
6179542,0,0,0,0.45,13,6019.7249446
6179552,0,0,0,0.45,13,7842.61469107
7715344,0.60365201,4982.682267,1.301530123,0.60365201,4,8254.22763839
7715346,0.504123198,10981.57128,1.277081751,0.504123198,4,21783.512483
7715348,0,0,0,0.45,13,7633.47580722
7715352,0.553135378,7512.529684,1.24561336,0.553135378,4,13581.724408
7715354,0.933046373,20763.03091,2.0191639,0.933046373,4,22252.9395832
7715362,0,0,0,0.45,13,7080.90287507
7715366,0.428645758,7579.416671,0.722044219,0.428645758,4,17682.2384239
7715372,1.719452197,20657.03239,3.481241413,1.719452197,4,12013.7237895
7715376,1.108928491,17883.85767,2.399143993,1.108928491,4,16127.152115
7715392,1.554100478,26821.04472,3.25281373,1.554100478,4,17258.2453568
7715394,1.551494763,19606.98534,3.080367529,1.551494763,4,12637.4851154
7715398,1.969088041,85544.16559,4.800242778,1.969088041,4,43443.5341421
7715400,0,0,0,0.45,13,7882.69124621
7715406,0.834789052,8940.151955,1.571263396,0.834789052,4,10709.4759156
7715412,0.485993945,4767.141688,0.905517458,0.485993945,4,9809.05969719
7715424,0.907269883,21159.12474,1.985848322,0.907269883,4,23321.747516
7715426,0,0,0,0.45,13,5573.18970159
7715434,0,0,0,0.45,13,7671.02260054
7715436,1.383541805,78790.76459,2.549164514,1.383541805,4,56948.6022517
7715444,1.930461267,137978.8289,3.971464572,1.930461267,4,71474.5388812
7715450,0,0,0,0.45,13,6101.14803364
7715460,0,0,0,0.45,13,6208.92264624
7715486,0.810377008,14700.33705,1.423421287,0.810377008,4,18140.0897789
7715494,2.319551547,274916.9681,5.872346373,2.319551547,4,118521.607958
7715506,1.044096777,25769.90311,2.321233724,1.044096777,4,24681.5137396
7715508,2.440718727,172714.9305,4.612814584,2.440718727,4,70763.9697853
7715526,0,0,0,0.45,13,6672.59499051
7715544,1.089638158,45341.6031,2.307648103,1.089638158,4,41611.6032588
7715556,0.411181403,4779.645093,0.85946977,0.411181403,4,11624.1822389
7715564,1.185937695,16932.10266,2.685653968,1.185937695,4,14277.3965665
7715586,0.688125381,13156.71422,1.569844715,0.688125381,4,19119.6463459
7715596,0.568239529,9315.429127,1.290399614,0.568239529,4,16393.4994802
7715618,3.439941319,4659821.285,9.773711422,3.439941319,4,1354622.28172
7715660,0.962850961,19067.63348,2.072161137,0.962850961,4,19803.3086135
7731159,-9998,-9998,-9998,-9998,0,-9998
7731163,1.072251572,12764.1479,1.986530446,1.072251572,4,11904.0660469
7731169,0.554253211,10375.57386,1.161227089,0.554253211,4,18719.9078115
7711722,0.275339879,2380.226101,0.585163376,0.275339879,4,8644.68334401
7711728,2.58848068,362863.1149,5.276564349,2.58848068,4,140183.822685
7711730,0.988122279,11294.33855,2.239236913,0.988122279,4,11430.103257
7711732,2.234566891,143509.2763,4.936039088,2.234566891,4,64222.4188295
7711734,1.60545142,47514.54826,3.885964048,1.60545142,4,29595.7574368
7711738,2.405082279,297801.6238,5.149531997,2.405082279,4,123821.811721
7711740,0.503489337,10607.2561,0.927927301,0.503489337,4,21067.4838094
7711742,0.694157858,12889.77489,1.581189522,0.694157858,4,18568.9390984
7711746,1.762172204,72612.87968,3.781984683,1.762172204,4,41206.467412
7711760,0.529860757,8436.248309,1.059942944,0.529860757,4,15921.6301757
7711772,2.228767203,334348.0839,5.285145024,2.228767203,4,150014.808298
7711774,1.251580712,68609.91451,2.666292192,1.251580712,4,54818.6088055
7711782,1.660870219,236765.4622,3.283536686,1.660870219,4,142555.064457
7711784,1.268489284,17809.56139,2.730104414,1.268489284,4,14039.977517
7711786,1.180955483,43208.48505,3.105131738,1.180955483,4,36587.740882
7711792,1.025783985,60459.6094,2.087497401,1.025783985,4,58939.9054116
7711794,0.707231484,11649.8809,1.50421017,0.707231484,4,16472.5093275
7711338,1.218829039,33943.55197,2.884057095,1.218829039,4,27849.3225347
7711344,1.825758499,41654.35636,4.156963227,1.825758499,4,22814.8175686
7711352,0.91025643,9359.180412,1.900513573,0.91025643,4,10281.9084396
7711356,0.310061021,3702.464146,0.69024941,0.310061021,4,11941.0847924
7711358,0.891805175,23359.14811,1.798802786,0.891805175,4,26193.1102472
7711360,1.28953529,104471.0624,2.850117098,1.28953529,4,81014.5067512
7711362,5.100784036,1321047.544,10.66090033,5.100784036,4,258989.107115
7711364,2.353281154,157757.5097,5.777471386,2.353281154,4,67037.2405662
7711370,0.614825846,10075.42826,1.211330785,0.614825846,4,16387.4566378
7711374,0,0,0,0.45,13,4765.12348108
7711376,0.421473621,5945.265579,0.852287739,0.421473621,4,14105.9002259
7711408,9.384657653,3617306.61,19.51122268,9.384657653,4,385448.977016
7711410,1.021416158,10982.1145,1.962292978,1.021416158,4,10751.8542714
7711412,0.712247734,7134.822407,1.425811101,0.712247734,4,10017.3337471
7711414,1.117649872,70408.92534,2.478784714,1.117649872,4,62997.3070822
7711416,1.621115161,27775.26797,3.482160539,1.621115161,4,17133.4271565
7711418,5.649649275,2874800.083,14.43792206,5.649649275,4,508845.763517
7711420,1.536152106,32018.52617,3.860665771,1.536152106,4,20843.332029099998
7711064,1.317540596,73053.72274,3.753328698,1.317540596,4,55447.0365066
7711066,2.258821126,81679.76304,3.577819566,2.258821126,4,36160.3577805
7711070,2.685979722,73797.48143,5.713405969,2.685979722,4,27475.0630764
7711072,1.133614682,18627.62113,2.451445658,1.133614682,4,16432.0580895
7711082,3.8183120760000002,654609.2423,9.668816956,3.8183120760000002,4,171439.43037
7711216,2.001472678,177650.2579,4.277984236,2.001472678,4,88759.7720022
7711234,0,0,0,0.45,13,4347.34095708
7711322,0,0,0,0.45,13,6494.87203782
7711340,0.984915322,29441.672,2.220761875,0.984915322,4,29892.6004125
7711350,1.761422176,117803.8935,3.764352314,1.761422176,4,66879.9744289
7711372,0.569187378,11110.17457,1.195349676,0.569187378,4,19519.3661138
7711104,1.669857138,160037.1612,3.493565764,1.669857138,4,95838.8551377
7715108,0.681739377,6330.98127,1.647335267,0.681739377,4,9286.51275315
7715808,0,0,0,0.45,13,4058.84463311
7730721,2.262589783,620255.2271,6.048346509,2.262589783,4,274135.039554
7730751,2.286694312,276595.8571,5.927366956,2.286694312,4,120958.821148
7730779,4.307384369,1221557.079,11.89093696,4.307384369,4,283596.135001
7730793,-9998,-9998,-9998,-9998,0,-9998
7730823,1.502850103,27437.65315,3.091132787,1.502850103,4,18257.0812722
7730835,1.060518225,665411.0739,2.730818074,1.060518225,4,627439.5372
7730857,3.606560798,245001.4113,6.689090983,3.606560798,4,67932.1390577
7730903,0,0,0,0.45,13,4355.94929958
7730925,1.268619046,36930.19305,3.378679963,1.268619046,4,29110.5381285
7715134,1.256798536,11845.89,2.718203256,1.256798536,4,9425.44480538
7715180,1.349889933,15254.73525,2.568289413,1.349889933,4,11300.7224874
7715218,3.107402352,66858.00111,7.216176788,3.107402352,4,21515.723716
7715256,0.804460545,17294.79213,1.753506844,0.804460545,4,21498.6147278
7715290,1.532176838,28897.97677,3.576183826,1.532176838,4,18860.7245282
7711320,1.829089178,268794.06,3.95427343,1.829089178,4,146955.145426
6147965,1.237569953,184977.0398,2.618826545,1.237569953,4,149467.95319
7709480,3.397701425,2511470.374,8.649995239,3.397701425,4,739167.501343
7711450,9.044959477,21432521.99,28.22814666,9.044959477,4,2369554.31347
22223425,0.85574209,62074.99172,1.565581712,0.85574209,4,72539.3916934
7709392,4.388876047,691311.6698,10.89986857,4.388876047,4,157514.518279
6168594,2.867538187,1064120.117,7.768027728,2.867538187,4,371091.888795
6169284,0.605406031,41805.41391,1.254353306,0.605406031,4,69053.5251396
7711754,4.766294624,5595768.337,15.42221539,4.766294624,4,1174029.05813
6176696,6.125708017,9553369.899,16.98029832,6.125708017,4,1559553.21037
6147909,2.882317956,2299939.264,6.185394056,2.882317956,4,797947.812895
6176486,4.444966946,458407.9175,9.481198906,4.444966946,4,103129.669017
7709562,6.393105875,3540444.367,19.7521111,6.393105875,4,553790.981019
7709570,3.815675249,4265012.1,12.03024072,3.815675249,4,1117760.7269600001
7709574,4.24335524,2606053.555,12.04102215,4.24335524,4,614149.286106
7711378,5.208756131,733762.589,13.05775782,5.208756131,4,140870.950472
7711382,0,0,0,0.45,13,3314.57961046
7711384,0.64142202,11329.09384,1.478823966,0.64142202,4,17662.467089
7711386,0.253536944,3832.075363,0.566126381,0.253536944,4,15114.4648237
7711390,2.252964149,226168.3503,4.900861446,2.252964149,4,100387.00999
7711396,2.198571282,479499.1309,4.149660273,2.198571282,4,218095.754054
7711398,0.830486244,39548.74131,1.607376515,0.830486244,4,47621.190082
7711400,0.998253823,69213.40766,1.97748031,0.998253823,4,69334.4573954
7711116,4.8934869,4969600.503,11.97496997,4.8934869,4,1015554.09124
7711118,1.493359913,41392.01722,3.783983162,1.493359913,4,27717.363884
7711122,1.313793884,19338.71497,3.081890476,1.313793884,4,14719.7527643
7711126,1.123291967,122716.9912,2.315802102,1.123291967,4,109247.647979
7711130,0.897099454,19884.50051,2.005973992,0.897099454,4,22165.3271596
7711132,1.70195083,63374.61923,4.084342119,1.70195083,4,37236.4552923
7711134,1.156666978,44165.88402,2.68080173,1.156666978,4,38183.7469985
7711136,1.615857109,59934.75436,2.77330744,1.615857109,4,37091.6188231
7711138,0.605363178,11579.12839,1.542822873,0.605363178,4,19127.5700123
7711140,5.288206475,1609110.903,14.02533106,5.288206475,4,304282.92115
7711142,0.563485913,9347.839549,1.266507567,0.563485913,4,16589.3024596
7711148,3.142169576,332808.84620000003,7.391077053,3.142169576,4,105916.888559
7731173,0.573321123,10950.73326,0.765059727,0.573321123,4,19100.5260965
7731175,0,0,0,0.45,13,7961.61548572
7731179,0,0,0,0.45,13,6548.2859954
7731181,0.486190605,6917.498518,0.936461194,0.486190605,4,14227.9495887
7731187,0.21461772,4052.58511,0.503751253,0.21461772,4,18882.8118096
7731189,0.638040883,7371.660614,1.409354919,0.638040883,4,11553.5831139
7731193,2.358968906,164976.7281,5.436081814,2.358968906,4,69935.9417445
7731195,0.96987987,12306.4249,2.096829805,0.96987987,4,12688.607958
7731201,0.541740199,7728.070848,0.979132556,0.541740199,4,14265.2740647
7731205,0,0,0,0.45,13,6942.19760102
7731207,0.508198446,6006.486755,1.121410587,0.508198446,4,11819.1740741
7731211,0.287239241,8977.649682,0.612374472,0.287239241,4,31254.9575898
6179940,1.409132204,150295.5217,3.275792093,1.409132204,4,106658.190032
7731215,0.46333662,4541.156934,1.015665038,0.46333662,4,9800.99086054
7731217,1.145091153,11330.39094,2.438923449,1.145091153,4,9894.75927807
7731219,0,0,0,0.45,13,6602.8192257
7731221,0.693002479,6784.815168,1.460463622,0.693002479,4,9790.46037547
7731223,-9998,-9998,-9998,-9998,0,-9998
7731227,1.988831737,852540.5884,5.700650381,1.988831737,4,428664.012333
7731231,0.237935616,3392.174631,0.532361271,0.237935616,4,14256.6864452
7731233,1.961684704,87941.7767,4.214701724,1.961684704,4,44829.7187455
7731235,-9998,-9998,-9998,-9998,0,-9998
6179980,-9998,-9998,-9998,-9998,0,-9998
7731241,0.320145438,10250.48382,0.843606119,0.320145438,4,32018.2048099
7731243,0,0,0,0.45,13,7267.52116609
7731253,0,0,0,0.45,13,7764.7167365
7731263,1.020338865,19439.61955,2.469843027,1.020338865,4,19052.1268943
7731355,0,0,0,0.45,13,5950.46972787
7731361,0.387527207,8033.297143,0.803110785,0.387527207,4,20729.6315912
7731367,0.704709911,18177.65761,1.568466865,0.704709911,4,25794.5255742
7731373,2.412190812,121983.1181,3.724858668,2.412190812,4,50569.4249299
7731377,0,0,0,0.45,13,5873.37393465
7731381,0.570742988,7168.921215,1.201765468,0.570742988,4,12560.6832542
7731395,0.538980056,6612.035018,1.19624192,0.538980056,4,12267.6821838
7731397,1.026187146,17310.95276,2.585165999,1.026187146,4,16869.1968293
7731405,0,0,0,0.45,13,8019.97382853
7731411,1.447286564,33571.56643,2.997879787,1.447286564,4,23196.2137963
7731415,-9998,-9998,-9998,-9998,0,-9998
7731417,-9998,-9998,-9998,-9998,0,-9998
7731419,1.230191198,46800.74677,2.694598592,1.230191198,4,38043.4795654
7731423,-9998,-9998,-9998,-9998,0,-9998
7731425,-9998,-9998,-9998,-9998,0,-9998
7731429,-9998,-9998,-9998,-9998,0,-9998
7731433,-9998,-9998,-9998,-9998,0,-9998
7709270,0.257201574,11203.8965,0.582245184,0.257201574,4,43560.7591327
7709274,5.195113635,12814690.37,15.68963038,5.195113635,4,2466681.43282
7709276,1.285928917,116336.2066,2.923211738,1.285928917,4,90468.6036979
7709280,6.993287993,4042593.982,17.04080711,6.993287993,4,578067.719442
7709282,1.346716755,592160.959,3.537978112,1.346716755,4,439707.106619
7709284,1.896732822,109395.0065,4.769804869,1.896732822,4,57675.4971366
7709288,0.14347797,7810.335071,0.357337692,0.14347797,4,54435.7880325
7709290,2.844690668,1722100.681,7.763942627,2.844690668,4,605373.618278
7709292,0.129173029,1769.665886,0.298272349,0.129173029,4,13699.9652041
7709296,1.470043326,50587.07237,2.806938904,1.470043326,4,34411.9711589
7709298,2.936798685,133691.644,7.533290345,2.936798685,4,45522.9147827
7709300,2.392492721,669048.7927,6.037913151,2.392492721,4,279645.06921
7709304,1.00734574,72808.85724,1.990322806,1.00734574,4,72277.9194014
7709306,7.052170617,501388.0506,13.01042985,7.052170617,4,71096.9733643
7709308,0.330831068,4121.652184,0.761367816,0.330831068,4,12458.4780496
7709310,3.276939441,2959218.794,9.142412367,3.276939441,4,903043.388636
7709312,0.024868824,512.8516207,0.05176952,0.024868824,4,20622.2723778
7709314,1.427156437,85956.38582,3.416007241,1.427156437,4,60229.1244469
7709316,8.568281347,1372546.472,19.55332475,8.568281347,4,160189.249507
7709318,2.080918598,235796.2582,4.619455174,2.080918598,4,113313.548119
7709320,3.054635137,1367387.718,8.169443789,3.054635137,4,447643.523156
7709326,0.458324498,27270.2469,0.918710003,0.458324498,4,59499.8630022
7709328,3.9484945,961492.0932,9.818765991,3.9484945,4,243508.515635
7709540,4.554491091,391019.7833,11.12077183,4.554491091,4,85853.6743124
7709544,6.352987239,1647407.912,15.35331546,6.352987239,4,259312.327811
7709546,0.013544071,335.3049431,0.034593966,0.02,2,24756.5896835
7709548,0.939734075,14472.41468,2.188775646,0.939734075,4,15400.545354
7709550,4.220171265,1166218.959,10.81070747,4.220171265,4,276344.001013
7709554,3.890150247,1033514.24,9.791811067,3.890150247,4,265674.622289
7709556,1.536811882,41228.19893,4.126103261,1.536811882,4,26827.089296
7711246,1.046850778,29890.14611,2.421100755,1.046850778,4,28552.4442645
7711256,1.537635463,18489.37841,3.293568754,1.537635463,4,12024.5507347
7711264,0,0,0,0.45,13,5665.92398439
7711268,2.772548109,254986.5835,5.541777994,2.772548109,4,91968.3042626
7711270,1.221438781,18317.06082,2.45866191,1.221438781,4,14996.2962664
7711276,3.482475848,906942.8556,7.902064703,3.482475848,4,260430.468433
7711278,7.868923246,12068989.74,19.84847418,7.868923246,4,1533753.69478
7711282,1.17058663,24075.57638,2.767056502,1.17058663,4,20567.1088006
7711286,2.022534715,74014.527,4.971130438,2.022534715,4,36594.9411698
7711288,0,0,0,0.45,13,6384.00247807
7711290,2.913037117,197602.7439,6.085755872,2.913037117,4,67833.9257297
7711294,1.027285682,23679.01453,1.321172125,1.027285682,4,23050.0740295
7711296,1.170878623,31893.75479,3.016571029,1.170878623,4,27239.1595661
7711302,1.387913749,149612.2926,3.151227068,1.387913749,4,107796.542654
7711304,2.96561402,295675.352,7.365864798,2.96561402,4,99701.2219309
7711312,2.004990421,21671.79854,4.636167477,2.004990421,4,10808.9328405
7711314,0.949581717,9391.802197,2.053711197,0.949581717,4,9890.4595551
7711316,3.202339945,375362.8994,6.656384352,3.202339945,4,117215.163139
7711328,0.406391757,6687.810719,0.888076724,0.406391757,4,16456.5613668
7711330,0.683988671,29247.81252,1.806161122,0.683988671,4,42760.6628273
7711332,1.534346709,17230.25661,3.46552108,1.534346709,4,11229.7019592
7711086,7.937393033,11123603.59,22.48567205,7.937393033,4,1401417.76018
7711094,0.150478712,2206.107468,0.3256917,0.150478712,4,14660.5868195
7711100,5.701438823,3923057.765,14.41861113,5.701438823,4,688082.107442
7711106,1.810894458,65170.80811,2.94134456,1.810894458,4,35988.2086736
7711108,1.428028089,23242.16812,3.479355292,1.428028089,4,16275.7142453
7711110,1.994730049,153718.1489,3.551024609,1.994730049,4,77062.1342963
7711112,0.216749776,1841.576668,0.37479585,0.216749776,4,8496.32237539
7711114,1.872154455,69433.15484,4.100580749,1.872154455,4,37087.297681
7715046,3.64962618,906874.3562,8.705473058,3.64962618,4,248484.2042
120052078,10.14393929,207579942,40.54077045,10.14393929,4,20463444.5481
7715054,0.530084388,9003.392464,1.225342441,0.530084388,4,16984.8314073
7715058,0,0,0,0.45,13,6573.10686317
7715062,1.019785477,46929.0175,2.592786924,1.019785477,4,46018.5261615
7715066,1.318881777,14939.20936,2.75715599,1.318881777,4,11327.181855
7715068,0,0,0,0.45,13,7775.09025818
7715070,1.06731188,14544.29662,2.479819494,1.06731188,4,13627.0407219
7715074,2.389884302,89035.10837,5.739482894,2.389884302,4,37254.9776578
7715078,2.867435959,560334.2443,6.267045598,2.867435959,4,113573.293843
7715082,0.717023648,7414.117775,1.517215152,0.717023648,4,10340.1290463
7715084,0,0,0,0.45,13,7466.79970186
7715090,0.690401954,16931.79394,1.514874025,0.690401954,4,24524.5405082
7715094,0.868761628,24924.29201,2.051731606,0.868761628,4,28689.4256087
7715096,2.280351989,82320.27534,4.948500917,2.280351989,4,36099.8075608
7715100,2.304734673,21205.34907,5.093794859,2.304734673,4,9200.77696545
7715106,0,0,0,0.45,13,4017.3897813
7715110,0.51655572,4612.128902,1.160327849,0.51655572,4,8928.61526743
7715678,0,0,0,0.45,13,5262.14905645
7715746,0.997902996,38216.87727,1.89366977,0.997902996,4,38297.1957433
7715780,0,0,0,0.45,13,5855.17184185
7715788,0.575027974,21382.04971,1.413878227,0.575027974,4,37184.3613619
7715814,0,0,0,0.45,13,8005.414731
7715860,-9998,-9998,-9998,-9998,0,-9998
7730709,3.33773913,1153955.154,8.711063777,3.33773913,4,345729.541969
7730719,0.235209942,2664.968726,0.455603789,0.235209942,4,11330.1676922
7730723,0,0,0,0.45,13,6872.99949859
7730725,0,0,0,0.45,13,6109.02817302
7730735,0,0,0,0.45,13,7589.86029232
7730737,4.409402649,734298.4116,10.41248568,4.409402649,4,166530.151015
7730739,0,0,0,0.45,13,7548.28211542
7730743,0.452240542,6650.824907,0.787770516,0.452240542,4,14706.3830337
7730745,1.190608702,48123.77981,2.024912926,1.190608702,4,40419.4878126
7730749,0.357720152,5444.905291,0.7492506,0.357720152,4,15221.1380725
7730753,0,0,0,0.45,13,4739.74048042
7730755,0.406262995,3928.077072,0.862686452,0.406262995,4,9668.79964697
7730757,0.585586495,5137.88925,1.307401614,0.585586495,4,8773.91682479
7730759,0.371146124,6301.693749,0.7450814,0.371146124,4,16979.0057307
7730761,0.462834713,6743.029027,0.963372078,0.462834713,4,14568.9763707
7730765,1.723708096,97274.23043,3.345277344,1.723708096,4,56433.1148434
7730773,0.677766822,9825.484282,1.336805394,0.677766822,4,14496.8489261
7730775,0.936183947,49690.02226,1.904384395,0.936183947,4,53077.2266153
7730787,0.748317104,6873.185522,1.56067437,0.748317104,4,9184.85631513
7730789,0.715567535,6075.038025,1.269705641,0.715567535,4,8489.81643906
7730791,0.646908842,10431.9301,1.298998481,0.646908842,4,16125.8116591
7730795,1.142195621,95659.48999,2.398682239,1.142195621,4,83750.5349014
