stream_comid,q_cfs,q_cms,mean_reach_depth
5597,31.557,0.893594727903744,0.24980178288966556
5599,10.068,0.28509401148825597,0.15878937928315176
5601,60.809,1.721919124412928,0.3240229928432365
5603,3.56,0.10080797386752001,0.10513788695359436
5605,3.035,0.08594162940672001,0.09869117366978641
5607,49.369,1.397974399400448,0.2983171096934104
5609,1.985,0.056208940485120006,0.08339614847880505
5611,14.019,0.396973872373248,0.18106818635498498
5613,6.002,0.169957713245184,0.12933806678115928
5615,0.878,0.024862191307776,0.06034539025014059
5617,2.09,0.05918220937728,0.08511854519369555
5619,2.596,0.07351053375283201,0.09276142560922702
5621,3.248,0.09197311773081601,0.1013820547380644
5623,2.097,0.059380427303424,0.08523149626998507
5625,4.626,0.13099373233459202,0.11664730984647362
5627,1.759,0.049809333155328,0.07949258265417025
5629,21.986,0.622574189171712,0.2164459019043175
5631,3.33,0.09429509915136,0.10238953206014177
5633,2.68,0.07588914886656001,0.09394040636186313
5635,17.996,0.509589971269632,0.19992033490006228
5637,13.715,0.38836555100928,0.17950065356894682
5639,16.765,0.47473193311488004,0.19438046924198457
5641,2.985,0.08452578707712,0.09804311444497785
5643,2.268,0.064222608070656,0.08792294144624149
5645,2.178,0.061674091877376,0.08652227468201823
5647,0.853,0.024154270142976,0.059657982299851316
5649,1.336,0.037831307046912004,0.07127693504509014
5989,8.897,0.251934984129024,0.15119038856999958
5991,58.977,1.670042661456384,0.3201156635151104
5993,2.144,0.060711319093248006,0.08598405515573254
5995,5.371,0.152089783045632,0.1237639177799578
5997,7.516,0.212829418985472,0.14140687629678725
5999,6.092,0.172506229438464,0.13010379042205436
6001,38.533,1.0911330497295362,0.2703930176105121
6003,3.853,0.109104809918976,0.10848808972939934
6005,13.91,0.39388733609472004,0.18050852395681524
6007,7.844,0.22211734466764801,0.14382281386760815
6009,12.027,0.340566713961984,0.1703901811808539
6011,2.168,0.06139092341145601,0.08636450432185343
6013,8.671,0.24553537679923199,0.14965540771209468
6015,1.055,0.02987427315456,0.06490469309484535
6017,1.378,0.039020614603776,0.07215732335647812
6019,4.56,0.12912482045951998,0.11598441378217571
6021,13.878,0.39298119700377604,0.18034371721760506
6023,1.144,0.032394472501247995,0.06702331995004655
6025,5.731,0.162283847818752,0.12698965846687268
6027,6.434,0.182190590972928,0.13295288393231158
6029,1.719,0.048676659291648,0.0787706787810857
6031,6.465,0.18306841321728,0.13320657254094068
6033,5.796,0.16412444284723202,0.12755893640912735
6035,2.963,0.083902816452096,0.09775589318294609
6037,67.514,1.9117835808122878,0.3377472113341392
6039,2.653,0.075124594008576,0.09356391129507133
6041,1.179,0.033385562131968,0.06782917741648607
6043,50.443,1.428386692640256,0.30087424611638597
6045,4.169,0.118052933442048,0.11193317552415723
6047,18.907,0.5353866185149441,0.2038744056411077
6049,10.643,0.301376198278656,0.16232588608811063
6051,25.994,0.736068110312448,0.23130917116770836
6053,5.756,0.162991768983552,0.12720907030191916
6055,6.541,0.18522049355827203,0.13382542914442005
6057,16.857,0.477337083001344,0.19480281884448733
6059,7.482,0.21186664620134402,0.14115283218201458
6061,2.606,0.073793702218752,0.09290297612472803
6063,0.949,0.026872687415808,0.0622354673289048
6065,9.789,0.277193611289088,0.1570294090367555
6067,31.53,0.8928301730457601,0.24971699605142836
6069,26.282,0.744223362130944,0.2323221942944208
6071,1.254,0.035509325626368,0.06950866991870482
6073,4.895,0.13861096406784,0.119291663415481
6075,13.36,0.37831307046912,0.17764337535005328
6077,5.411,0.153222456909312,0.1241286537248954
6079,3.401,0.096305595259392,0.10324983478875685
6081,1.584,0.044853885001728,0.07625653691157552
6083,2.654,0.075152910855168,0.0935778966807475
6087,2657.175,75.24281684309761,1.4493698063558293
6089,2806.222,79.46335787709543,1.4810829086828357
6091,158.425,4.4860964213376,0.4737009556394809
6093,2.176,0.06161745818419201,0.0864907556320001
6095,0.381,0.010788718551552001,0.04333601975327995
6097,0.461,0.013054066278912,0.046738843514282674
6099,5.915,0.16749414759168,0.12859125314651262
6101,5.79,0.16395454176768,0.12750654957362167
6103,7.742,0.219229026315264,0.14307815827686024
6105,21.883,0.619657553972736,0.21604317743485144
6107,3.332,0.094351732844544,0.10241391664429443
6109,18.059,0.511373932604928,0.2001976133803351
6111,16.991,0.481131540444672,0.19541549934817665
6113,16.75,0.474307180416,0.19431147540314217
6115,14.3,0.4049309062656,0.18249898258331698
6117,2.295,0.06498716292864,0.08833658176839558
6119,3.788,0.10726421489049599,0.10775850795165759
6121,12.261,0.347192856064512,0.17169733097189724
6123,4.416,0.12504719455027202,0.11451772248907466
6125,1.975,0.0559257720192,0.08322927029834461
6127,0.323,0.009146341449216,0.040588583536668714
6129,6.093,0.17253454628505602,0.13011225999003045
6131,0.141,0.003992675369472,0.02921692295118907
6133,0.391,0.011071887017472,0.043783600973956574
6135,3.46,0.09797628920832001,0.10395652553741828
6137,4.636,0.13127690080051202,0.11674724972191643
7635,983.202,27.841180202947584,0.9770938756017753
7645,22.388,0.633957561501696,0.21800690153591007
7647,22.537,0.638176771643904,0.21858118209196564
7649,59.014,1.671090384780288,0.3201952971427466
7657,11.418,0.323321754387456,0.16691462248161315
7659,980.677,27.769680165302784,0.9760979097301685
717008,6.825,0.1932624779904,0.13610036453791138
717010,1.108,0.031375066023936006,0.06617876284778562
717012,0.881,0.024947141847552,0.06042708166827574
717014,0.575,0.0162821867904,0.05101976364854439
717016,7.21,0.20416446392832,0.13909493028636377
717018,3.739,0.105876689407488,0.10720350694845741
717020,10.34,0.29279619376128,0.1604770827416456
717022,16.321,0.46215925322803203,0.19232225482033163
717024,2.076,0.058785773524992,0.08489195630673223
717026,2.455,0.06951785838336,0.0907295169520666
717030,2.881,0.081580835031552,0.09667385375435601
717032,0.654,0.018519217671168,0.05369233734572935
717054,4.011,0.113578871680512,0.11023111006427064
717056,1.968,0.055727554093056,0.083112151996186
717058,4.221,0.119525409464832,0.11248481641484276
717060,25.302,0.716472852470784,0.22884708731395745
717062,16.954,0.48008381712076803,0.1952466186304021
717064,9.967,0.282234009982464,0.15815569658992693
717066,1.67,0.04728913380864,0.07787239425073203
717068,5.14,0.14554859148288,0.12162480253612307
717072,2070.432,58.62810532316774,1.3128162882944132
717074,4.223,0.119582043158016,0.11250595126559317
717076,1739.782,49.265139997522944,1.225277408319825
717078,9.968,0.282262326829056,0.15816198962200317
717080,25.303,0.7165011693173761,0.22885067436923467
717082,1705.814,48.30327335248589,1.2157332011885464
717084,1701.575,48.183238239782405,1.2145341198464896
717086,0.882,0.024975458694144,0.06045427483351758
717352,1.126,0.031884769262592,0.06660307810874737
717354,5.017,0.14206561935206402,0.12046206553713694
717356,3.372,0.095484406708224,0.1028997652154778
717358,14.044,0.397681793538048,0.18119617879988545
717360,1.69,0.04785547074048,0.07824093688974479
717362,0.822,0.023276447898624,0.05878849442279548
717364,8.138,0.23044249756569601,0.1459370251904081
717366,6.877,0.194734954013184,0.13651067944287718
717368,0.991,0.028061994972672002,0.0633135968544656
717370,1.053,0.029817639461376,0.06485586667073168
717372,127.95,3.6231405214464,0.43521750436982554
717374,17.569,0.49749867777484796,0.198025378642767
717376,24.343,0.689316996589056,0.2253669062371212
717378,103.719,2.936995011675648,0.4004456545399803
717380,1.65,0.0467227968768,0.07750117866525011
717382,102.1,2.8911500370431997,0.3979548340045119
717384,6.277,0.17774484605798402,0.13165661032450107
717386,100.782,2.853828433234944,0.3959094445535688
717388,1.449,0.041031110711808004,0.07360950493399436
717390,0.915,0.025909914631680003,0.061341413756031735
717392,6.643,0.188108811910656,0.13464921867996085
717394,4.663,0.132041455658496,0.1170164393404987
717396,2.096,0.059352110456832,0.08521537434535685
717398,94.295,2.67013704939264,0.38559942681624193
717400,2.887,0.081750736111104,0.09675365268539418
717402,88.049,2.493270025579008,0.3752596622045206
717404,1.244,0.035226157160448,0.06928830511445427
717406,86.106,2.438250392650752,0.3719533097174751
717408,77.633,2.198321751476736,0.3569822028691766
717410,8.572,0.24273200898662398,0.14897540020534514
717412,5.938,0.168145435063296,0.12878932761413994
717414,5.376,0.15223136727859202,0.12380959920863918
717416,51.25,1.4512383878400001,0.30277412932343506
717418,49.412,1.399192023803904,0.2984201319154231
717420,4.071,0.11527788247603199,0.11088214849066151
717422,45.367,1.284650379339264,0.288481045653585
717424,43.657,1.2362285716669439,0.284118522449614
717426,1.661,0.047034282189312,0.07770568109524931
717428,1.716,0.048591708751872,0.07871612919032228
717430,3.47,0.09825945767424,0.10407558121100394
717432,2.535,0.07178320611072,0.09189075833270066
717434,1.916,0.054255078070272,0.08223415465791935
717436,0.821,0.023248131052032,0.05876011962962177
717534,3.41,0.09656044687872001,0.10335811063108438
717536,9.277,0.262695385833984,0.1537191633765282
717538,13.045,0.36939326379264,0.17597026930294077
717540,1.159,0.032819225200128005,0.06737048376503055
717542,2.968,0.084044400685056,0.09782128344068841
717544,5.883,0.16658800850073602,0.1283148966398192
717546,3.674,0.104036094379008,0.10646046600400215
717548,0.864,0.024465755455488,0.05996191928258649
717862,0.881,0.024947141847552,0.06042708166827574
717864,0.822,0.023276447898624,0.05878849442279548
717866,1.15,0.0325643735808,0.06716251315931644
717868,1.002,0.028373480285184,0.06359138934336823
717870,0.81,0.022936645739520003,0.05844661097457782
717872,2.178,0.061674091877376,0.08652227468201823
717874,1.697,0.048053688666624,0.07836930472985454
717876,0.637,0.018037831279104,0.053134411404143336
717878,2.385,0.06753567912191999,0.08969455262073037
717880,1.448,0.041002793865216,0.07358935337404995
717882,4.855,0.13747829020416003,0.11890409875530943
717884,3.978,0.11264441574297601,0.10987053175976885
717886,1.446,0.040946160172032,0.07354902504736661
717888,2.876,0.081439250798592,0.0966072780090897
717890,5.37,0.15206146619904,0.12375477841535953
717892,0.814,0.023049913125888,0.05856090964886406
717894,3.463,0.09806123974809601,0.10399226401537016
717896,2.332,0.066034886252544,0.08889868084082395
717898,1.099,0.031120214404608,0.06596504453812205
717900,4.766,0.134958090857472,0.11803479950231861
717902,1.978,0.056010722558976,0.08327938717988258
717904,5.081,0.14387789753395203,0.12106918695127811
717906,4.042,0.114456693924864,0.1105682081143527
717908,1.406,0.039813486308352,0.07273528642182021
717910,3.929,0.111256890259968,0.10933178227147325
717912,22.966,0.650324698831872,0.22022196282277642
717914,10.009,0.28342331753932803,0.15841967665878032
717916,25.768,0.7296685029826561,0.23050947706756786
717918,7.697,0.217954768218624,0.14274775169685555
717920,2.553,0.072292909349376,0.09214897914577008
717922,3.284,0.092992524208128,0.1018262297776455
717924,0.772,0.021860605569024,0.05734336791115034
717926,0.387,0.010958619631104,0.043605406948778534
717928,153.428,4.344597138917376,0.46771785468952887
717930,149.971,4.246705800248832,0.46350952727604827
717932,1.001,0.028345163438592,0.06356621175568634
717934,0.892,0.025258627160064002,0.06072518917628668
717936,148.33,4.200237854991361,0.46149138196494616
717938,144.694,4.097277800782848,0.456971223546636
717940,0.734,0.020784565398528,0.056206848153745555
717942,147.385,4.17347843496192,0.46032307779708603
717944,1.548,0.043834478524416,0.07556441708256345
717946,10.331,0.292541342141952,0.1604216710018843
717948,141.049,3.9940628949550083,0.4523705476886048
717950,129.83,3.6763761930393604,0.4377425090043026
717952,128.349,3.6344389432366078,0.43575525826311345
717954,32.858,0.930434945319936,0.2538364851328497
717956,0.641,0.018151098665472,0.05326648875351601
717958,19.116,0.541304839452672,0.20476523967558885
717960,1.506,0.042645170967552,0.07474455472676103
717962,1.589,0.044995469234688,0.07635191124620588
717964,7.922,0.224326058701824,0.14438832288536851
717966,8.747,0.247687457140224,0.1501742614431492
717968,1.454,0.041172694944768,0.07371013707093287
717970,2.644,0.07486974238924801,0.09343789943845186
717972,29.223,0.827503207958016,0.24230402593569964
717974,0.281,0.007957033892352002,0.03840706334117
717976,17.858,0.505682246439936,0.19931090955498876
717978,0.09,0.00254851619328,0.02445157026192099
717980,1.064,0.030129124773888002,0.06512372366713398
717982,0.842,0.023842784830464,0.05935167099843629
717984,0.602,0.017046741648384,0.05195676990330174
717986,1.602,0.045363588240384,0.07659904010597979
717988,17.503,0.49562976589977603,0.1977300106833172
717990,0.082,0.002321981420544,0.023565287850269647
717992,2.7,0.0764554857984,0.0942178184125458
717994,26.372,0.746771878324224,0.23263738936031061
717996,2.553,0.072292909349376,0.09214897914577008
717998,10.632,0.301064712966144,0.16225932742494698
718000,1.758,0.049781016308736,0.07947465646467172
718002,3.573,0.101176092873216,0.1052899863565787
718004,3.981,0.112729366282752,0.10990338601505273
718006,2.776,0.078607566139392,0.09526082398175396
718008,1.215,0.03440496860928,0.06864313769655603
718010,15.374,0.435343199505408,0.18781654643789575
718012,1.554,0.044004379603968004,0.07568043985490462
718014,1.627,0.046071509405184,0.07707090854738421
718016,6.831,0.193432379069952,0.1361478046212785
718018,3.315,0.09387034645248,0.10220636535797306
718020,2.85,0.0807030127872,0.09625995330410607
718022,2.422,0.068583402445824,0.09024385491410158
718024,77.241,2.187221547612672,0.3562662212650674
718026,5.938,0.168145435063296,0.12878932761413994
718028,70.97,2.00964660263424,0.344500965133208
718030,5.814,0.164634146085888,0.12771590085690884
718032,1.069,0.030270709006848,0.06524492452433005
718034,7.836,0.22189080989491203,0.14376462142619104
718036,65.415,1.8523465198156803,0.3335429845383653
718038,4.644,0.131503435573248,0.11682710800606573
718040,46.871,1.327238916613632,0.29223672254092997
718042,58.578,1.6587442396661762,0.3192549896736117
718044,1.035,0.02930793622272,0.06441388860825338
718046,1.414,0.040040021081088,0.07289914101613461
718048,1.247,0.035311107700224005,0.06935452643448045
718050,42.604,1.206410932205568,0.28138062782412937
718052,39.964,1.131654457202688,0.2743317543889545
718054,4.075,0.11539114986240001,0.11092534459069309
718056,2.03,0.057483198581759994,0.08414089045868123
718058,4.513,0.127793928669696,0.11550881446549281
718060,35.42,1.00298270628864,0.2615087066640977
718062,5.398,0.152854337903616,0.12401029353393332
718064,51.751,1.465425127982592,0.3039445426053665
718066,4.785,0.13549611094272002,0.11822119730541672
718068,6.918,0.195895944723456,0.13683287888421994
718070,7.29,0.20642981165568,0.13970498817957178
718072,15.842,0.44859548371046404,0.19006354474624057
718074,9.722,0.275296382567424,0.15660226992009546
718076,12.674,0.358887713707008,0.17396815182776834
718078,4.064,0.11507966454988801,0.11080649364907398
718080,2.73,0.07730499119616001,0.09463162134079076
718082,8.947,0.253350826458624,0.1515267982906339
718084,236.041,6.683936786422272,0.5548569065001494
718086,0.128,0.0036245563637760003,0.02811730223264887
718088,1.27,0.03596239517184,0.06985905892153434
718090,236.009,6.683030647331328,0.5548270723272221
718092,236.528,6.697727090712576,0.5553106444462699
718094,40.321,1.141763571436032,0.2753010619070662
718096,0.513,0.014526542301696001,0.048762585205671
718098,3.899,0.110407384862208,0.10899993231521427
718100,27.844,0.7884542765076481,0.23770304093613848
718102,234.733,6.646898351079936,0.5536354398189812
718104,1.437,0.040691308552704,0.07336712981368199
718106,2.596,0.07351053375283201,0.09276142560922702
718108,36.394,1.030563314869248,0.264337385510621
718110,1.786,0.050573888013312,0.07997428390283555
718112,34.269,0.970390015861248,0.25810480100311967
718114,2.792,0.079060635684864,0.09547820120259774
718116,232.227,6.575936333520384,0.5512837063013047
718118,2.359,0.066799441110528,0.08930547331183805
718120,4.38,0.12402778807296,0.11414655463492761
718122,4.06,0.11496639716351999,0.11076322700348316
718124,8.649,0.24491240617420798,0.14950470142068553
718126,31.264,0.885297891852288,0.2488793366506351
718128,1.609,0.045561806166528,0.0767316085005386
718130,228.843,6.480112124653056,0.5480835913074681
718132,7.633,0.216142490036736,0.14227582619890125
718134,37.929,1.074029674387968,0.26870406063844765
718136,2.523,0.07144340395161601,0.09171799594342152
718138,0.785,0.022228724574720003,0.05772440712279214
718140,2.222,0.062920033127424,0.08721132148041272
718142,2.734,0.077418258582528,0.09468658738243262
718144,3.521,0.099703616850432,0.10467956776796726
718146,1.294,0.036641999490048004,0.0703796834534873
718148,219.615,6.21880426430208,0.5392092381514839
718150,6.363,0.18018009486489603,0.13236906278897892
718152,13.71,0.38822396677632004,0.1794746973929175
718154,3.131,0.08866004667955199,0.09991761977985833
718156,0.041,0.001160990710272,0.01790128689167278
718158,2.472,0.069999244775424,0.0909781700196749
718160,6.717,0.19020425855846398,0.13524210391614006
718162,0.567,0.016055652017664,0.050737050452039634
718164,5.296,0.149966019551232,0.12307559460970753
718166,6.595,0.18674960327424,0.13426251089030056
718168,1.068,0.030242392160256003,0.06522071176132883
718170,0.115,0.00325643735808,0.026948024819323353
718172,2.302,0.06518538085478401,0.08844334199114968
718174,0.451,0.012770897812992,0.04633408506909825
718176,1.368,0.038737446137856006,0.07194919204941627
718178,217.271,6.152429575890432,0.5369193731506021
718180,1.089,0.030837045938688,0.0657263374605968
718182,3.875,0.10972778054400001,0.10873334137864492
718184,2.184,0.06184399295692801,0.08661672717807446
718186,3.646,0.103243222674432,0.10613794243713574
718188,30.447,0.862163028186624,0.24627930920135044
718190,1.735,0.04912972883712,0.0790606441777223
718192,2.021,0.057228346962432,0.08399274505490759
718194,1.048,0.029676055228416,0.06473355527970225
718196,8.965,0.25386052969728,0.15164762802536658
718198,0.981,0.027778826506752,0.06305943910547603
718200,27.446,0.7771841715640321,0.2363496535235579
718202,26.159,0.740740390000128,0.23189037263594692
718204,7.018,0.198727629382656,0.13761392924630192
718206,1.155,0.032705957813760005,0.06727817313037521
718208,0.514,0.014554859148288002,0.04880026138411561
718210,1.683,0.047657252814336006,0.07811224781873052
718212,25.091,0.710497997839872,0.2280882968214885
718214,1.143,0.032366155654656004,0.06700007828734623
718216,4.97,0.14073472756224,0.12001322850265685
718218,165.34,4.68190741552128,0.48179563776740975
718220,3.578,0.101317677106176,0.10534839720428714
718222,0.783,0.022172090881536002,0.05766603483937802
718224,1.617,0.045788340939264004,0.07688268980481855
718226,163.151,4.6199218383313925,0.4792556771032943
718228,8.705,0.24649814958336,0.1498878642982631
718230,22.321,0.632060332780032,0.21774791628742343
718232,20.855,0.59054783567616,0.21195952529543002
718234,6.53,0.18490900824576,0.13373612730994644
718236,6.342,0.179585441086464,0.13219563066014106
718240,2.146,0.060767952786431996,0.08601585709949248
718242,12.009,0.340057010723328,0.17028899791796145
718244,1.608,0.045533489319936005,0.07671269149369077
718246,1.809,0.051225175484928,0.08038116767940398
718248,1.907,0.054000226450944,0.08208073940917306
718250,8.48,0.24012685910016002,0.14833921286928617
718252,1.64,0.04643962841088,0.07731455228762286
718254,2.891,0.081864003497472,0.0968067963921707
718256,1.29,0.03652873210368,0.07029331975282858
718258,156.989,4.445433429631488,0.471993381767365
718260,148.398,4.202163400559616,0.46157527698152373
718262,1.947,0.055132900314624006,0.08275928150152101
718264,29.621,0.838773312901632,0.24360748189112158
718266,3.086,0.087385788582912,0.09934559101006735
718268,0.987,0.027948727586304,0.06321212029821283
718270,2.058,0.058276070286335996,0.08459926873994741
718272,27.702,0.7844332842915841,0.2372215216426318
718274,290.521,8.226638588754433,0.6024907501760909
718276,1.314,0.037208336421888005,0.07080910368380648
718278,0.931,0.026362984177152,0.06176459793440845
718280,2.909,0.082373706736128,0.09704539566332761
718282,0.145,0.0041059427558399995,0.029542872820137532
718284,298.867,8.462970990411264,0.6092965734888391
718286,0.62,0.01755644488704,0.052567426874820154
718288,1.799,0.050942007019008,0.0802046475249111
718290,24.826,0.702994033492992,0.22712983878906362
718292,4.114,0.116495506879488,0.11134517227377787
718294,1.398,0.039586951535616,0.07257086829704947
718296,2.383,0.067479045428736,0.0896647145800896
718298,6.642,0.18808049506406402,0.13464117949500892
718300,1.447,0.040974477018624,0.07356919341494368
718302,4.833,0.13685531957913602,0.11869011650407964
718304,12.326,0.349033451092992,0.17205775232016074
718306,1.037,0.029364569915904,0.06446322516877574
718308,20.633,0.584261495732736,0.21106178870266523
718310,1.156,0.032734274660351996,0.06730126885062485
718312,0.583,0.016508721563136,0.051300113266779995
718314,16.338,0.46264063962009605,0.19240167813084838
718316,8.395,0.23771992713984,0.14774771907958678
718318,23.582,0.6677678763325441,0.222545929426416
718320,1.313,0.037180019575296,0.07078772671189146
718322,6.169,0.174686626626048,0.1307535090942269
718324,25.814,0.730971077925888,0.23067258867654347
718326,3.031,0.085828362020352,0.09863956708795743
718328,13.807,0.39097070089574404,0.1799772316761012
718330,0.619,0.017528128040448,0.052533784301793514
718332,2.421,0.068555085599232,0.09022907573484233
718334,3.068,0.086876085344256,0.09911537058150303
718336,2.458,0.069602808923136,0.09077347222972729
718338,3.29,0.09316242528768,0.10189997285419228
718340,261.76,7.4122177639219196,0.5780888818201388
718342,3.012,0.085290341935104,0.09839387291176835
718344,1.62,0.045873291479040006,0.07693922899639942
718346,15.113,0.427952502544896,0.18654544789741043
718348,4.456,0.126179868413952,0.11492799612118625
718350,2.9,0.0821188551168,0.09692620772943285
718352,2.106,0.059635278922752,0.08537638529135294
718354,3.858,0.109246394151936,0.10854390278762673
718356,8.218,0.232707845293056,0.14650431800598612
718358,1.833,0.051904779803136,0.08080242760486157
718360,8.511,0.24100468134451197,0.14855404349979168
718362,11.774,0.33340255177420797,0.1689595118330086
718364,256.246,7.256078671813632,0.5732282416792543
718366,0.758,0.021464169716736002,0.05692866271747572
718368,1.1,0.031148531251200002,0.06598884304419536
718370,1.352,0.038284376592384005,0.07161426369659764
718372,1.507,0.042673487814144,0.07476423451024797
718374,2.018,0.05714339642265599,0.08394327481291611
718376,0.752,0.021294268637184,0.05674951715682984
718378,5.903,0.16715434543257598,0.12848772542361872
718380,1.906,0.053971909604352,0.08206366632431293
718382,253.591,7.1808974441118725,0.5708653123527958
718384,25.439,0.720352260453888,0.229337719266365
718386,7.318,0.20722268336025598,0.13991755359622812
718388,1.352,0.038284376592384005,0.07161426369659764
718390,228.173,6.461139837436416,0.5474466187414648
718392,226.605,6.41673902198016,0.545951488283795
718394,192.876,5.461640103278592,0.5121480289559092
718396,0.751,0.021265951790592,0.05671957580761787
718398,3.519,0.099646983157248,0.10465598183590616
718400,5.563,0.157526617591296,0.12550000651359305
718402,5.059,0.14325492690892802,0.12086101218158564
718404,35.347,1.000915576487424,0.2612948201397057
718406,5.026,0.142320470971392,0.12054772326233902
718408,0.899,0.025456845086208,0.0609137405139031
718410,0.858,0.024295854375936,0.05979642687122167
718412,5.923,0.167720682364416,0.12866020123902677
718414,2.373,0.06719587696281601,0.08951529725262312
718416,9.288,0.263006871146496,0.15379142547333485
718418,9.994,0.282998564840448,0.15832547492881768
718420,4.015,0.11369213906688,0.11027469471828431
718422,2.925,0.0828267762816,0.09725673714755964
718424,1.736,0.049158045683712,0.07907871334241684
718426,18.206,0.515536509053952,0.20084233465683687
718428,0.909,0.025740013552128002,0.061181569141828755
718430,2.445,0.06923468991744,0.0905827648396433
718432,0.461,0.013054066278912,0.046738843514282674
718434,15.943,0.451455485216256,0.19054320041370412
718436,34.442,0.975288830321664,0.25862078149320217
718438,31.255,0.88504304023296,0.24885091971518486
718440,1.255,0.03553764247296,0.06953064799600477
718442,28.159,0.797374083184128,0.2387659361711467
718444,0.677,0.019170505142784,0.05443342246939481
718446,0.572,0.016197236250623998,0.05091402602342625
718448,2.014,0.05703012903628799,0.08387724541140658
718450,4.589,0.129946009010688,0.1162763945451273
718452,2.354,0.066657856877568,0.08923035413981018
718454,0.594,0.016820206875648,0.051681829534460565
718456,64.557,1.8280506654397441,0.3318010101971834
718458,10.858,0.307464320295936,0.1636185579396097
718460,8.794,0.249018348930048,0.15049377136663653
718462,26.46,0.74926376082432,0.2329449531262542
718464,4.419,0.125132145090048,0.11454857060275296
718466,171.943,4.868883553568256,0.4893365636590378
718468,0.201,0.005691686164992001,0.033628053645455985
718470,57.151,1.618336099579392,0.3161475551829804
718472,178.91,5.06616702377472,0.4971060672264119
718474,10.815,0.30624669589248,0.16336126754539673
718476,56.617,1.603214903499264,0.31497268835484155
718478,7.25,0.205297137792,0.13940046697231093
718480,4.758,0.134731556084736,0.1179561820795169
718482,3.602,0.101997281424384,0.10562808590339093
718484,137.677,3.898578488246784,0.44805012629808
718486,14.922,0.422543984845824,0.1856068402940176
718488,13.137,0.371998413679104,0.17646141933390164
718490,5.693,0.16120780764825599,0.12665504358096724
718492,10.839,0.306926300210688,0.16350494744076527
718494,18.049,0.511090764139008,0.20015363993664217
718496,1.307,0.037010118495743996,0.07065925810848163
718498,39.77,1.1261609889638402,0.2738028236464889
718500,1.157,0.032762591506944,0.06732435251869165
718502,0.913,0.025853280938496002,0.061288202681378974
718504,26.805,0.75903307289856,0.23414482633423556
718506,15.055,0.42631012544256003,0.18626118625103114
718508,3.708,0.10499886716313601,0.10685011411110888
718510,38.112,1.079211657314304,0.26921748399951534
718512,1.297,0.036726950029824,0.0704443505699593
718514,1.938,0.054878048695296,0.08260734828705772
718516,3.988,0.11292758420889601,0.10997998789169326
718518,11.469,0.324765913563648,0.16720990856831078
718520,34.327,0.972032392963584,0.2582779634592367
718522,0.934,0.026447934716928002,0.06184345529023841
718524,3.99,0.11298421790208,0.11000185923842477
718526,1.627,0.046071509405184,0.07707090854738421
718528,9.646,0.27314430222643205,0.1561155982109028
718530,1.916,0.054255078070272,0.08223415465791935
718532,1.296,0.036698633183232,0.07042280490231782
718534,0.741,0.020982783324672,0.05641883011046264
718536,8.299,0.235001509867008,0.14707531710144567
718538,0.432,0.012232877727744,0.0455498581843389
718540,0.57,0.016140602557439997,0.05084334824863434
718542,5.681,0.160868005489152,0.12654909584779006
718544,0.914,0.025881597785088,0.061314817000863345
718546,528.399,14.962593422366208,0.7638021899657776
718548,2.213,0.06266518150809601,0.08707105446072733
718550,10.53,0.29817639461376,0.16164015833948833
718552,9.479,0.268415388845568,0.15503801235044248
718554,527.582,14.939458558700544,0.7633335963259523
718556,1.797,0.050885373325824,0.080169272495875
718558,119.491,3.383608316124672,0.4235701178613068
718560,105.956,3.0003397975019523,0.4038489612529649
718562,2.434,0.06892320460492801,0.09042091860130093
718564,518.132,14.671864358406143,0.7578813916018443
718566,0.993,0.028118628665856002,0.06336424246476322
718568,514.471,14.568196383032832,0.7557530487429049
718570,11.905,0.33711205867776,0.16970258396435703
718572,3.007,0.085148757702144,0.09832906120650592
718574,5.877,0.16641810742118399,0.12826297888835225
718576,513.498,14.540644091298818,0.7551858535459394
718578,0.704,0.019935060000767998,0.05528425885730021
718580,3.398,0.096220644719616,0.10321370442658696
718582,6.345,0.17967039162624,0.13222042787235697
718584,8.972,0.254058747623424,0.1516945778312386
718586,6.836,0.19357396330291202,0.13618731882118268
718588,506.688,14.347806366007296,0.7511977953112374
718590,11.9,0.3369704744448,0.16967431324830945
718592,94.416,2.673563387830272,0.3857955901092367
718594,2.712,0.07679528795750401,0.09438367086031967
718596,6.978,0.197594955518976,0.13730232011609267
718598,5.071,0.143594729068032,0.12097462961891454
718600,2.613,0.073991920144896,0.09300186657981971
718602,2.581,0.073085781053952,0.09254848158033147
718604,1.952,0.055274484547584,0.08284350578438485
718606,1.247,0.035311107700224005,0.06935452643448045
718608,503.305,14.25201047398656,0.7492046201463569
718610,1.292,0.036585365796864,0.07033652177029427
718612,7.873,0.22293853321881602,0.14403346178610502
718614,14.738,0.417333685072896,0.18469575123226792
718616,1.943,0.055019632928256006,0.08269180806027716
718618,6.448,0.18258702682521602,0.133067544102679
718620,11.941,0.33813146515507203,0.16990592194591742
718622,1.809,0.051225175484928,0.08038116767940398
718624,3.45,0.09769312074240001,0.10383726205747223
718626,1.976,0.055954088865792,0.08324598102622702
718628,0.993,0.028118628665856002,0.06336424246476322
718630,498.948,14.128633973385217,0.74662564280881
718632,1.055,0.02987427315456,0.06490469309484535
718634,3.53,0.09995846846976,0.10478560454689717
718636,3.81,0.10788718551552,0.10800628307515205
718638,20.829,0.589811597664768,0.21185468403550922
718640,4.411,0.124905610317312,0.11446628085323533
718642,26.483,0.749915048295936,0.23302523733962952
